URL in opinion,Timetravel URL,Rot,Archive,Archive Source,CL address,Case name,Date opinion was filed,Opinion download URL,Citation count,CL ID,Link rot,Ref rot,IP owner handle,IP owner name,HTTP status code
http://www.gw2k.com/corpinfo/press/1996/,http://timetravel.mementoweb.org/list/19960628151530/http://www.gw2k.com/corpinfo/press/1996/,,1,IA,http://courtlistener.org/opinion/118061/denver-area-ed-telecommunications-consortium-inc-v/,"Denver Area Ed. Telecommunications Consortium, Inc. v. FCC",6/28/96,None,85,118061,0,s404,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,200
http://www.usatoday.com/life/cyber/bonus/cb006.htm,http://timetravel.mementoweb.org/list/19960628151530/http://www.usatoday.com/life/cyber/bonus/cb006.htm,,0,,http://courtlistener.org/opinion/118061/denver-area-ed-telecommunications-consortium-inc-v/,"Denver Area Ed. Telecommunications Consortium, Inc. v. FCC",6/28/96,None,85,118061,0,0,NTTAM-1,"NTT America, Inc.",200
http://www.kfu.com/~pl...om_the_bell_tolls.html,http://timetravel.mementoweb.org/list/19970626151530/http://www.kfu.com/,,1,IA,http://courtlistener.org/opinion/118144/washington-v-glucksberg/,Washington v. Glucksberg,6/26/97,None,664,118144,0,s404,TRANQ,"Tranquil Hosting, Inc.",404
http://us.imdb.com/M/search_quotes?for=carry ,http://timetravel.mementoweb.org/list/19980608151530/http://us.imdb.com/,,1,"IA, Archive-It, UK Web Archive, archive.today",http://courtlistener.org/opinion/118224/muscarello-v-united-states/,Muscarello v. United States,6/8/98,None,364,118224,0,s404,AMAZON-4,"Amazon.com, Inc.",404
http://www.geocities.com/Hollywood/8915/,http://timetravel.mementoweb.org/list/19980608151530/http://www.geocities.com/Hollywood/8915/,,1,IA,http://courtlistener.org/opinion/118224/muscarello-v-united-states/,Muscarello v. United States,6/8/98,None,364,118224,0,s404,YHOO,Yahoo! Inc.,200
http://www.census.gov/pub/govs/apes/97stus.txt,http://timetravel.mementoweb.org/list/19990623151530/http://www.census.gov/pub/govs/apes/97stus.txt,,0,,http://courtlistener.org/opinion/118318/alden-v-maine/,Alden v. Maine,6/23/99,None,383,118318,0,s404,AKAMAI,"Akamai Technologies, Inc.",404
http://www.courtinfo.ca.gov/forms/documents/cr120.pdf,http://timetravel.mementoweb.org/list/20000223151530/http://www.courtinfo.ca.gov/cgi,,1,IA,http://courtlistener.org/opinion/118339/roe-v-flores-ortega/,Roe v. Flores-Ortega,2/23/00,None,808,118339,0,0,SERVEP,"GoGrid, LLC",200
http://www.pap.state.ga.us/pr98.html ,http://timetravel.mementoweb.org/list/20000418151530/http://www.pap.state.ga.us/pr98.html,,0,,http://courtlistener.org/opinion/118351/garner-v-jones/,Garner v. Jones,4/18/00,None,174,118351,1,0,SGD,Georgia Technology Authority,404
http://www.pap.state.ga.us/pr99.html,http://timetravel.mementoweb.org/list/20000418151530/http://www.pap.state.ga.us/pr99.html,,0,,http://courtlistener.org/opinion/118351/garner-v-jones/,Garner v. Jones,4/18/00,None,174,118351,1,0,SGD,Georgia Technology Authority,404
http://www.pap.state.ga.us/Decisions.htm,http://timetravel.mementoweb.org/list/20000418151530/http://www.pap.state.ga.us/Decisions.htm,,1,IA,http://courtlistener.org/opinion/118351/garner-v-jones/,Garner v. Jones,4/18/00,None,174,118351,1,0,SGD,Georgia Technology Authority,404
http://www.eurunion.org/partner/summit/Summit9912/SLGRept.html,http://timetravel.mementoweb.org/list/20000619151530/http://www.eurunion.org/partner/summit/Summit9912/SLGRept.html,,1,IA,http://courtlistener.org/opinion/118379/crosby-v-national-foreign-trade-council/,Crosby v. National Foreign Trade Council,6/19/00,None,311,118379,0,s404,LQWB,"Liquid Web, Inc.",200
http://www.ncsc.dni.us/divisions/research/csp/csp98-fscf.html,http://timetravel.mementoweb.org/list/20000626151530/http://www.ncsc.dni.us/divisions/research/csp/csp98-fscf.html,,1,"IA, archive.today",http://courtlistener.org/opinion/118381/apprendi-v-new-jersey/,Apprendi v. New Jersey,6/26/00,None,10580,118381,0,s404,DATAP-13,DataPoint,404
http://primary98.ss.ca.gov/Final/Official_Results.htm,http://timetravel.mementoweb.org/list/20000626151530/http://primary98.ss.ca.gov/Final/Official_Results.htm,,1,IA,http://courtlistener.org/opinion/118382/california-democratic-party-v-jones/,California Democratic Party v. Jones,6/26/00,None,74,118382,0,0,TDC-7,Teale Data Center,200
http://www.ss.ca.gov/elections/elections_u.htm,http://timetravel.mementoweb.org/list/20000626151530/http://www.ss.ca.gov/elections/elections_u.htm,,1,"IA, archive.today",http://courtlistener.org/opinion/118382/california-democratic-party-v-jones/,California Democratic Party v. Jones,6/26/00,None,74,118382,0,s404,TDC-7,Teale Data Center,404
http://www.adr.org/education/education/consumer_protocol.html,http://timetravel.mementoweb.org/list/20001211151530/http://www.adr.org/education/education/consumer_protocol.html,,1,IA,http://courtlistener.org/opinion/118394/green-tree-financial-corp-ala-v-randolph/,Green Tree Financial Corp.-Ala. v. Randolph,12/11/00,None,581,118394,1,0,QCC-18,"Qwest Communications Company, LLC",404
http://www.ohnd.uscourts.gov/Electronic_Filing/user.pdf,http://timetravel.mementoweb.org/list/20010604151530/http://www.ohnd.uscourts.gov/Electronic_Filing/user.pdf,,1,"IA, National Archives and Records Administration",http://courtlistener.org/opinion/118436/becker-v-montgomery/,Becker v. Montgomery,6/4/01,None,68,118436,0,s404,CERF,CERFnet,404
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00339291,http://timetravel.mementoweb.org/list/20010625151530/http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00339291,,0,,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,6/25/01,None,64,118456,1,0,NICTE-1,NIC Technologies,Request timeout
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00089136,http://timetravel.mementoweb.org/list/20010625151530/http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00089136,,0,,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,6/25/01,None,64,118456,1,0,NICTE-1,NIC Technologies,Request timeout
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00000422,http://timetravel.mementoweb.org/list/20010625151530/http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00000422,,0,,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,6/25/01,None,64,118456,1,0,NICTE-1,NIC Technologies,Request timeout
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00024521,http://timetravel.mementoweb.org/list/20010625151530/http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00024521,,0,,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,6/25/01,None,64,118456,1,0,NICTE-1,NIC Technologies,Request timeout
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00068692,http://timetravel.mementoweb.org/list/20010625151530/http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00068692,,0,,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,6/25/01,None,64,118456,1,0,NICTE-1,NIC Technologies,Request timeout
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00023580,http://timetravel.mementoweb.org/list/20010625151530/http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00023580,,0,,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,6/25/01,None,64,118456,1,0,NICTE-1,NIC Technologies,Request timeout
http://www.naag.org,http://timetravel.mementoweb.org/list/20010628151530/http://www.naag.org,,1,"IA, Archive-It, archive.today",http://courtlistener.org/opinion/118458/lorillard-tobacco-co-v-reilly/,Lorillard Tobacco Co. v. Reilly,6/28/01,None,164,118458,0,1,Couldn't find IP owner's handle.,"ATLANTECH - Atlantech Online, Inc.,US",200
http://www.eeoc.gov/stats/enforcement.html,http://timetravel.mementoweb.org/list/20020115151530/http://www.eeoc.gov/stats/enforcement.html,,1,"IA, Archive-It, National Archives and Records Administration",http://courtlistener.org/opinion/118475/eeoc-v-waffle-house-inc/,"EEOC v. Waffle House, Inc.",1/15/02,None,234,118475,0,s404,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,404
http://www.oftel.gov.uk/publications/broadband/llu/llu0500.htm,http://timetravel.mementoweb.org/list/20020513151530/http://www.oftel.gov.uk/publications/broadband/llu/llu0500.htm,,1,"IA, UK National Archives Web Archive",http://courtlistener.org/opinion/118502/verizon-communications-inc-v-fcc/,Verizon Communications Inc. v. FCC,5/13/02,None,89,118502,0,s404,Couldn't find IP owner's handle.,"JANET JISC Collections And Janet Limited,GB",404
http://europa.eu.int/ISPO/infosoc/telecompolicy/en/r3148-en.htm,http://timetravel.mementoweb.org/list/20020513151530/http://europa.eu.int/ISPO/infosoc/telecompolicy/en/r3148-en.htm,,1,IA,http://courtlistener.org/opinion/118502/verizon-communications-inc-v-fcc/,Verizon Communications Inc. v. FCC,5/13/02,None,89,118502,1,0,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,Unable to get response code
http://www.advocacyone.org/deathpenalty.html,http://timetravel.mementoweb.org/list/20020620151530/http://www.advocacyone.org/deathpenalty.html,,1,IA,http://courtlistener.org/opinion/121158/atkins-v-virginia/,Atkins v. Virginia,6/20/02,None,871,121158,0,0,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,200
http://www.web.amnesty.org/rmp/dplibrary.nsf,http://timetravel.mementoweb.org/list/20020624151530/http://www.web.amnesty.org/rmp/dplibrary.nsf,,1,IA,http://courtlistener.org/opinion/121165/ring-v-arizona/,Ring v. Arizona,6/24/02,None,1460,121165,0,1,MSFT,Microsoft Corporation,404
http://www.cmsdnet.net/administration/EducationalServices/magnet.htm,http://timetravel.mementoweb.org/list/20020627151530/http://www.cmsdnet.net/administration/EducationalServices/magnet.htm,,1,"IA, archive.today",http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,Zelman v. Simmons-Harris,6/27/02,None,98,121168,0,s404,CMSD,Cleveland Municipal School District,404
http://www.dor/state.wi.us/ra/sum00pro.html,http://timetravel.mementoweb.org/list/20020627151530/http://www.dor/state.wi.us/ra/sum00pro.html,,0,,http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,Zelman v. Simmons-Harris,6/27/02,None,98,121168,1,0,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,Unable to get response code
http://www.mergerwatch.org/inthenews/publicfunding.html,http://timetravel.mementoweb.org/list/20020627151530/http://www.mergerwatch.org/inthenews/publicfunding.html',,0,,http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,Zelman v. Simmons-Harris,6/27/02,None,98,121168,0,s404,SQUAR-30,"Squarespace, Inc.",404
http://www.dat.state.md.us/sdatweb/stats/01ar_rpt.html,http://timetravel.mementoweb.org/list/20020627151530/http://www.dat.state.md.us/sdatweb/stats/01ar_rpt.html,,1,"IA, archive.today",http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,Zelman v. Simmons-Harris,6/27/02,None,98,121168,1,0,TOWSO,RESI,404
http://www.ode.state.oh.us/community_schools/community_school_directory/default.asp,http://timetravel.mementoweb.org/list/20020627151530/http://www.ode.state.oh.us/community_schools/community_school_directory/default.asp,,1,IA,http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,Zelman v. Simmons-Harris,6/27/02,None,98,121168,0,s404,ETECH-3,eTech Ohio,404
http://www.justiceatstake.org/files/JASNationalSurveyResults.pdf,http://timetravel.mementoweb.org/list/20020627151530/http://www.justiceatstake.org/files/JASNationalSurveyResults.pdf,,1,"IA, Archive-It",http://courtlistener.org/opinion/121170/republican-party-of-minn-v-white/,Republican Party of Minn. v. White,6/27/02,None,114,121170,0,0,IAST,Iowa State University,200
http://www.pridesurveys.com/main/supportfiles/natsum00.pdf,http://timetravel.mementoweb.org/list/20020627151530/http://www.pridesurveys.com/main/supportfiles/natsum00.pdf,,1,IA,http://courtlistener.org/opinion/121171/board-of-ed-of-independent-school-dist-no-92-of-po/,Board of Ed. of Independent School Dist. No. 92 of Pottawatomie Cty. v. Earls,6/27/02,None,126,121171,0,s404,BGMG,BOWLING GREEN MUNICIPAL GENERAL,404
http://www.law.onu.edu/faculty/streib/juvdeath.pdf,http://timetravel.mementoweb.org/list/20021021151530/http://www.law.onu.edu/faculty/streib/juvdeath.pdf,,1,"IA, Archive-It",http://courtlistener.org/opinion/124465/in-re-stanford/,In Re Stanford,10/21/02,http://bulk.resource.org/courts.gov/c/US/537/537.US.968.01-10009.html,4,124465,0,s404,ONU-Z,Ohio Northern University,200
http://www.gao.gov/new.items/ai00267r.pdf,http://timetravel.mementoweb.org/list/20030115151530/http://www.gao.gov/new.items/ai00267r.pdf,,1,IA,http://courtlistener.org/opinion/122253/barnhart-v-peabody-coal-co/,Barnhart v. Peabody Coal Co.,1/15/03,None,97,122253,0,0,UGAO,U.S. Government Accountability Office,200
http://policy.ssa.gov/poms.nsf/aboutpoms,http://timetravel.mementoweb.org/list/20030225151530/http://policy.ssa.gov/poms.nsf/aboutpoms,,1,"IA, National Archives and Records Administration",http://courtlistener.org/opinion/122259/washington-state-dept-of-social-and-health-servs-v/,Washington State Dept. of Social and Health Servs. v. Guardianship Estate of Keffeler,2/25/03,None,84,122259,0,0,SSA-6,Social Security Administration,200
http://www.mrm.mms.gov/Stats/pdfdocs/lse_term.pdf,http://timetravel.mementoweb.org/list/20030304151530/http://www.mrm.mms.gov/Stats/pdfdocs/lse_term.pdf,,1,"IA, National Archives and Records Administration",http://courtlistener.org/opinion/122264/united-states-v-navajo-nation/,United States v. Navajo Nation,3/4/03,None,47,122264,1,0,USDI-1,Minerals Management Service,404
http://www.mrm.mms.gov/stats/pdfdocs/mrr96fin.pdf,http://timetravel.mementoweb.org/list/20030304151530/http://www.mrm.mms.gov/stats/pdfdocs/mrr96fin.pdf,,1,"IA, National Archives and Records Administration",http://courtlistener.org/opinion/122264/united-states-v-navajo-nation/,United States v. Navajo Nation,3/4/03,None,47,122264,1,0,USDI-1,Minerals Management Service,404
http://www.ojp.usdoj.gov/bjs/prisons.htm,http://timetravel.mementoweb.org/list/20030305151530/http://www.ojp.usdoj.gov/bjs/prisons.htm,,1,"IA, National Archives and Records Administration, archive.today",http://courtlistener.org/opinion/127897/ewing-v-california/,Ewing v. California,3/5/03,None,1090,127897,1,0,UDJ,US Dept of Justice,404
http://www.bls.gov,http://timetravel.mementoweb.org/list/20030305151530/http://www.bls.gov,,1,"IA, National Archives and Records Administration, archive.today, Archive-It, Stanford Web Archive, Icelandic Web Archive",http://courtlistener.org/opinion/127897/ewing-v-california/,Ewing v. California,3/5/03,None,1090,127897,0,1,QCC-18,"Qwest Communications Company, LLC",200
http://www.dps.state.ak.us/nSorcr/asp/,http://timetravel.mementoweb.org/list/20030305151530/http://www.dps.state.ak.us/nSorcr/asp/,,1,IA,http://courtlistener.org/opinion/127899/smith-v-doe/,Smith v. Doe,3/5/03,None,329,127899,1,0,STATEO-18,State of Alaska,404
http://seer.cancer.gov/csr/XXXX_XXXX/overview.pdf,http://timetravel.mementoweb.org/list/20030310151530/http://seer.cancer.gov/csr/XXXX_XXXX/overview.pdf,,0,,http://courtlistener.org/opinion/127901/norfolk-western-r-co-v-ayers/,Norfolk & Western R. Co. v. Ayers,3/10/03,None,48,127901,0,s404,QCC-18,"Qwest Communications Company, LLC",404
http://seer.cancer.gov/csr/1973_1999/overview.pdf,http://timetravel.mementoweb.org/list/20030310151530/http://seer.cancer.gov/csr/1973_1999/overview.pdf,,1,"IA, National Archives and Records Administration",http://courtlistener.org/opinion/127901/norfolk-western-r-co-v-ayers/,Norfolk & Western R. Co. v. Ayers,3/10/03,None,48,127901,0,0,QCC-18,"Qwest Communications Company, LLC",200
http://167.10.5.131/Ct0601_0700/0652/1M11INDV.PDF,http://timetravel.mementoweb.org/list/20030505151530/http://167.10.5.131/Ct0601_0700/0652/1M11INDV.PDF,,0,,http://courtlistener.org/opinion/127886/illinois-ex-rel-lisa-madigan-attorney-general/,"Illinois Ex Rel. Lisa Madigan, Attorney General of Illinois v. Telemarketing Associates, Inc.",5/5/03,http://bulk.resource.org/courts.gov/c/US/538/538.US.1.01-1806.html,0,127886,1,0,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,Request timeout
http://167.10.5.131/Ct0601_0700/0652/1M11INDV.PDF,http://timetravel.mementoweb.org/list/20030505151530/http://167.10.5.131/Ct0601_0700/0652/1M11INDV.PDF,,0,,http://courtlistener.org/opinion/127918/illinois-ex-rel-madigan-attorney-general-of-illino/,"Illinois Ex Rel. Madigan, Attorney General of Illinois v. Telemarketing Associates, Inc.",5/5/03,http://bulk.resource.org/courts.gov/c/US/538/538.US.600.01-1806.html,23,127918,1,0,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,Request timeout
http://www.dol.gov/ebsa/faqs/faq_claims_proc_reg.html,"http://timetravel.mementoweb.org/list/20030527151530/http://www.dol.gov/ebsa/faqs/faq_claims_proc_reg.html,",,1,"IA, National Archives and Records Administration",http://courtlistener.org/opinion/127890/the-black-decker-disability-plan-petitioner-v/,The Black & Decker Disability Plan v. Kenneth L. Nord,5/27/03,http://bulk.resource.org/courts.gov/c/US/538/538.US.1.02-469.html,0,127890,0,0,AKAMAI,"Akamai Technologies, Inc.",200
http://www.dol.gov/ebsa/faqs/faq_claims_proc_reg.html,http://timetravel.mementoweb.org/list/20030527151530/http://www.dol.gov/ebsa/faqs/faq_claims_proc_reg.html,,1,"IA, National Archives and Records Administration",http://courtlistener.org/opinion/127929/black-decker-disability-plan-v-nord/,Black & Decker Disability Plan v. Nord,5/27/03,http://bulk.resource.org/courts.gov/c/US/538/538.US.822.02-469.html,324,127929,0,0,AKAMAI,"Akamai Technologies, Inc.",200
http://www.give.org/reports/index.asp,http://timetravel.mementoweb.org/list/20030616151530/http://www.give.org/reports/index.asp,,1,"IA, Archive-It. archive.today",http://courtlistener.org/opinion/130151/federal-election-commn-v-beaumont/,Federal Election Comm'n v. Beaumont,6/16/03,None,58,130151,1,0,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,404
http://www.aarp.org/press/disclosure.html,http://timetravel.mementoweb.org/list/20030616151530/http://www.aarp.org/press/disclosure.html,,1,IA,http://courtlistener.org/opinion/130151/federal-election-commn-v-beaumont/,Federal Election Comm'n v. Beaumont,6/16/03,None,58,130151,0,1,AMAZO-4,"Amazon.com, Inc.",200
http://www.nclis.gov/statsurv/2000plo.pdf,http://timetravel.mementoweb.org/list/20030623151530/http://www.nclis.gov/statsurv/2000plo.pdf,,1,"IA, National Archives and Records Administration, Archive-It",http://courtlistener.org/opinion/130153/united-states-v-american-library-assn-inc/,"United States v. American Library Assn., Inc.",6/23/03,None,56,130153,1,0,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,Unable to get response code
http://www.usccr.gov/pubs/percent2/percent2.pdf,http://timetravel.mementoweb.org/list/20030623151530/http://www.usccr.gov/pubs/percent2/percent2.pdf,,1,"IA, National Archives and Records Administration, Archive-It",http://courtlistener.org/opinion/130154/gratz-v-bollinger/,Gratz v. Bollinger,6/23/03,None,75,130154,1,0,LVLT,"Level 3 Communications, Inc.",404
http://www.huduser.org/Publications/pdf/Phase1_Report.pdf,http://timetravel.mementoweb.org/list/20030623151530/http://www.huduser.org/Publications/pdf/Phase1_Report.pdf,,1,IA ,http://courtlistener.org/opinion/130154/gratz-v-bollinger/,Gratz v. Bollinger,6/23/03,None,75,130154,0,0,INTER-525,"InterNoded, Inc.",200
http://www.civilrightsproject.harvard.edu/research/reseg03/AreWeLosingtheDream.pdf,http://timetravel.mementoweb.org/list/20030623151530/http://www.civilrightsproject.harvard.edu/research/reseg03/AreWeLosingtheDream.pdf,,1,IA,http://courtlistener.org/opinion/130154/gratz-v-bollinger/,Gratz v. Bollinger,6/23/03,None,75,130154,1,0,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,Unable to get response code
http://www.civilrightsproject.harvard.edu/research/affirmativeaction/tristate.pdf,http://timetravel.mementoweb.org/list/20030623151530/http://www.civilrightsproject.harvard.edu/research/affirmativeaction/tristate.pdf,,1,"IA, Archive-It",http://courtlistener.org/opinion/130154/gratz-v-bollinger/,Gratz v. Bollinger,6/23/03,None,75,130154,1,0,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,Unable to get response code
http://www.law.umich.edu/prospectivestudents/Admissions/index.htm,http://timetravel.mementoweb.org/list/20030623151530/http://www.law.umich.edu/prospectivestudents/Admissions/index.htm,,1,IA,http://courtlistener.org/opinion/130155/grutter-v-bollinger/,Grutter v. Bollinger,6/23/03,None,162,130155,0,s404,UMBFD,University of Michigan Business and Finance Division,404
http://www.civilrightsproject.harvard.edu/research/reseg03/AreWeLosingtheDream.pdf,http://timetravel.mementoweb.org/list/20030623151530/http://www.civilrightsproject.harvard.edu/research/reseg03/AreWeLosingtheDream.pdf,,1,IA,http://courtlistener.org/opinion/130155/grutter-v-bollinger/,Grutter v. Bollinger,6/23/03,None,162,130155,1,0,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,Unable to get response code
